vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
0,34.775217055,25.346803665,0.8428938537999999,0.019290925000007064,0.12475204500000103,-0.02429053204999998,34.1675415,35.38289261,23.90808105,26.78552628,0.2787778676,1.40700984
2,31.548492435,31.357280735000003,0.73163738852,-0.28621101999999965,0.04259681499999601,0.21647396657999995,30.78143311,32.31555176,30.20766068,32.50690079,0.08035069704,1.38292408
2,27.821710590000002,-22.947500230000003,0.91758909835,0.021893499999997346,-0.054246899999995435,-0.014284387149999911,27.12743378,28.5159874,-24.39054489,-21.50445557,0.3685745597,1.466603637
0,24.666951179999998,-26.58240509,0.7899271250000001,-0.1350374199999962,-0.043771745000000806,0.10078315419999995,23.86448479,25.46941757,-28.01068115,-25.15412903,0.1088202,1.47103405
1,5.2299034595,5.8118047715,0.8592391536,-0.05856359000000033,0.017549037999999406,0.002497300499999966,3.64661932,6.813187599,5.152281761,6.471327782,0.2307005972,1.48777771
5,8.848424435,3.126496315,1.3315027355,-0.1428098680000005,-0.030268907499999997,-0.022021591499999937,8.543716431,9.153132439,3.121188164,3.131804466,1.259431958,1.403573513
