vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
0,35.00713539,21.43058395,0.96121610715,-0.10405921500000659,0.029186255000002603,-0.005464315600000047,34.16098404,35.85328674,19.47322845,23.38793945,0.4755968153,1.446835399
2,31.641918184999998,27.101196285,0.93494494285,-0.36240863999999817,0.02804375000000192,-0.007714748449999975,30.93117142,32.35266495,25.92049789,28.28189468,0.3877952397,1.482094646
2,27.823686600000002,-19.548674585,0.87608276315,0.03791046499999595,2.3840000000774353e-05,-0.03217389425000006,27.01415443,28.63321877,-21.54641724,-17.55093193,0.2844385803,1.467726946
0,24.315669059999998,-22.618494034999998,0.9077470002499999,0.01921844500000347,-0.024221415000003077,0.0021195412500001343,23.74142075,24.88991737,-24.02891922,-21.20806885,0.3304614425,1.485032558
1,9.3122153285,5.8120884895,0.9011342078,-0.011605741000000336,-0.019480228499999974,-0.06069546950000004,7.601507187,11.02292347,5.083170891,6.541006088,0.3158138096,1.486454606
5,15.647212025000002,2.449787855,1.0199100078,-0.04305219500000135,-0.09801816949999997,0.02279353145000007,13.82113647,17.47328758,1.494160652,3.405415058,0.5690081716,1.470811844
