vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
0,28.26834774,-39.405763625,0.749506400705,0.01737117500000096,0.0013656599999976038,0.00020008183499997667,27.42908859,29.10760689,-41.45268631,-37.35884094,0.04322132841,1.455791473
1,24.79160595,-41.955394745,1.02384531505,0.010626794999996747,-0.03496551500000322,-0.007259815849999907,24.24913597,25.33407593,-43.41257477,-40.49821472,0.6234074831,1.424283147
1,-9.993766785999998,5.8673830030000005,0.85502474025,-0.23290395850000145,0.01798820499999998,-0.0025481508999999347,-11.43239403,-8.555139542,5.192644119,6.542121887,0.2422970235,1.467752457
2,-4.7628964185000005,2.517297268,0.7905746100500001,-0.024894118499999784,0.024893045499999822,0.0997097643999999,-6.80946064,-2.716332197,1.616668701,3.417925835,0.1111265421,1.470022678
